Date,Location,Outcome,OpponentID,Point Percentage,Shooting Percentage,Shots Allowed / Game,Shots / Game,Faceoff Win Percentage,Goals Against / Game,Goals / Game,Save Percentage
2/29/2020,Home,1,20,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
3/3/2020,Home,0,6,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
3/5/2020,Home,1,8,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
3/7/2020,Away,1,6,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
3/8/2020,Away,0,17,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
3/10/2020,Away,0,10,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
8/3/2020,Home,1,15,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
8/5/2020,Away,1,6,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
8/8/2020,Home,0,4,65.7,11.2,30.9286,31.0857,50.5,2.771,3.471,0.91
10/2/2019,Away,1,19,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/4/2019,Away,1,2,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/5/2019,Home,0,12,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/8/2019,Home,0,25,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/10/2019,Away,0,18,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/12/2019,Away,1,25,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/14/2019,Home,0,21,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/16/2019,Home,1,10,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/18/2019,Home,1,3,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/20/2019,Away,1,16,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/22/2019,Away,1,20,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/24/2019,Away,0,22,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/25/2019,Away,1,23,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/29/2019,Away,1,10,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/1/2019,Home,1,7,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/3/2019,Home,1,20,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/7/2019,Away,1,13,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/9/2019,Home,1,54,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/11/2019,Home,0,53,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/13/2019,Away,1,4,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/15/2019,Home,0,8,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/16/2019,Away,1,6,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/18/2019,Home,1,24,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/20/2019,Away,0,3,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/23/2019,Home,0,23,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/27/2019,Home,1,13,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/29/2019,Home,1,14,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
11/30/2019,Away,1,17,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/3/2019,Away,1,28,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/4/2019,Away,1,26,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/6/2019,Away,1,24,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/9/2019,Home,0,29,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/11/2019,Home,1,6,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/14/2019,Away,1,14,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/16/2019,Away,0,29,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/20/2019,Away,1,1,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/21/2019,Home,1,14,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/23/2019,Away,0,6,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/27/2019,Home,1,29,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/28/2019,Away,0,12,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
12/31/2019,Home,0,2,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/3/2020,Away,1,12,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/5/2020,Home,1,28,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/7/2020,Home,1,9,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/8/2020,Away,0,4,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/11/2020,Home,0,1,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/13/2020,Home,1,12,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/16/2020,Home,1,1,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/18/2020,Away,1,2,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/27/2020,Away,1,8,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/29/2020,Home,0,18,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
1/31/2020,Away,1,9,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/2/2020,Home,0,5,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/4/2020,Home,1,26,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/8/2020,Home,0,4,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/10/2020,Home,0,2,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/13/2020,Away,1,21,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/15/2020,Away,0,53,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/17/2020,Away,0,54,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/20/2020,Home,0,8,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/22/2020,Away,0,1,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/23/2020,Home,1,5,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/25/2020,Home,1,52,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
2/27/2020,Away,0,52,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
3/1/2020,Away,1,30,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
3/4/2020,Home,0,4,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
3/5/2020,Away,0,3,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
3/7/2020,Away,1,5,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
3/9/2020,Away,0,7,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
8/3/2020,Away,0,14,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
8/6/2020,Away,0,4,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
8/9/2020,Home,1,6,65.2,10.7,30.2029,31.971,48.3,3.072,3.42,0.898
10/4/2019,Away,0,4,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/10/2019,Home,0,28,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/12/2019,Home,0,52,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/14/2019,Home,1,22,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/18/2019,Home,1,29,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/20/2019,Home,0,15,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/22/2019,Home,0,54,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/24/2019,Home,0,4,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/26/2019,Away,0,12,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/27/2019,Home,1,26,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/29/2019,Away,0,18,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/2/2019,Away,0,26,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/3/2019,Away,1,24,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/5/2019,Away,0,28,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/7/2019,Home,1,23,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/9/2019,Away,0,5,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/10/2019,Home,1,10,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/13/2019,Away,1,54,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/16/2019,Away,1,18,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/17/2019,Home,1,7,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/19/2019,Home,0,12,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/21/2019,Home,0,14,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/23/2019,Away,0,25,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/26/2019,Home,1,25,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/29/2019,Home,0,21,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
11/30/2019,Away,0,21,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/2/2019,Home,0,19,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/5/2019,Away,1,6,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/6/2019,Away,1,1,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/8/2019,Home,0,53,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/10/2019,Away,0,54,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/12/2019,Away,0,53,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/14/2019,Away,0,19,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/15/2019,Home,1,30,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/18/2019,Home,0,21,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/19/2019,Away,1,52,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/21/2019,Away,1,21,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/23/2019,Home,0,1,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/27/2019,Home,1,2,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/29/2019,Away,1,29,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
12/31/2019,Away,1,20,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/2/2020,Away,0,23,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/5/2020,Home,1,17,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/7/2020,Home,0,20,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/9/2020,Home,0,18,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/11/2020,Home,1,24,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/14/2020,Away,1,9,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/15/2020,Away,1,8,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/18/2020,Away,1,10,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/19/2020,Home,1,52,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
1/21/2020,Home,0,13,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/1/2020,Away,1,53,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/4/2020,Away,0,30,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/5/2020,Home,0,6,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/9/2020,Away,0,52,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/11/2020,Away,0,22,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/12/2020,Away,0,23,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/15/2020,Away,1,20,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/16/2020,Away,0,52,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/19/2020,Home,0,3,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/21/2020,Home,1,18,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/23/2020,Away,0,25,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/25/2020,Away,0,19,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/27/2020,Away,1,14,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
2/29/2020,Away,1,13,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
3/3/2020,Home,1,24,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
3/5/2020,Home,1,22,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
3/6/2020,Away,0,17,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
3/8/2020,Home,0,19,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
3/11/2020,Home,1,28,51.4,9.3,35.1143,31.8143,49.9,3.057,2.971,0.913
10/5/2019,Away,1,18,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/6/2019,Home,1,25,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/8/2019,Home,0,24,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/10/2019,Away,1,8,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/12/2019,Home,0,10,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/15/2019,Away,0,23,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/17/2019,Away,0,20,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/18/2019,Away,0,22,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/22/2019,Home,0,23,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/23/2019,Away,0,9,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/25/2019,Home,0,7,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/27/2019,Home,0,19,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/29/2019,Home,1,22,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/1/2019,Away,0,12,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/2/2019,Away,0,13,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/4/2019,Home,0,18,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/6/2019,Away,0,3,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/8/2019,Home,1,6,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/10/2019,Home,1,54,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/12/2019,Away,1,24,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/14/2019,Away,0,26,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/16/2019,Away,0,28,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/19/2019,Home,0,9,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/21/2019,Away,0,29,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/23/2019,Away,0,1,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/24/2019,Home,0,12,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/27/2019,Home,0,10,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/29/2019,Away,0,4,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
11/30/2019,Home,0,15,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/2/2019,Home,0,2,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/7/2019,Home,0,5,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/10/2019,Away,0,52,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/12/2019,Home,1,52,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/14/2019,Away,1,8,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/15/2019,Home,0,26,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/17/2019,Home,0,29,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/21/2019,Away,0,10,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/22/2019,Home,0,53,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/28/2019,Away,0,13,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/29/2019,Away,0,14,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
12/31/2019,Home,1,28,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/3/2020,Away,0,25,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/5/2020,Away,0,16,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/7/2020,Home,1,8,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/10/2020,Home,1,9,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/12/2020,Home,0,7,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/14/2020,Away,0,2,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/17/2020,Home,0,5,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/18/2020,Home,0,13,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/20/2020,Away,0,21,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/22/2020,Away,0,30,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
1/31/2020,Away,0,3,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/1/2020,Home,0,3,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/3/2020,Home,0,4,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/6/2020,Away,1,7,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/7/2020,Away,0,29,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/9/2020,Home,1,6,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/11/2020,Away,0,7,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/13/2020,Away,0,1,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/15/2020,Away,0,6,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/16/2020,Away,0,5,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/18/2020,Home,1,8,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/21/2020,Away,0,2,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/23/2020,Home,0,20,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/25/2020,Home,0,1,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/27/2020,Home,0,30,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
2/29/2020,Away,0,9,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
3/2/2020,Home,0,21,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
3/6/2020,Home,1,16,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
3/8/2020,Home,1,14,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
3/10/2020,Home,0,12,27.5,7.4,32.8028,27.0986,49.5,3.732,2,0.886
10/3/2019,Home,1,30,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/5/2019,Home,0,17,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/8/2019,Home,1,28,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/10/2019,Home,1,15,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/12/2019,Away,0,26,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/15/2019,Away,1,54,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/17/2019,Away,0,53,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/19/2019,Home,0,13,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/22/2019,Home,1,24,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/24/2019,Home,1,30,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/26/2019,Away,1,14,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/29/2019,Home,1,16,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/31/2019,Home,0,20,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/2/2019,Home,0,3,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/4/2019,Away,1,17,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/7/2019,Away,0,21,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/9/2019,Away,0,28,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/12/2019,Away,0,23,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/16/2019,Home,0,16,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/19/2019,Home,0,52,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/21/2019,Home,0,23,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/23/2019,Away,1,19,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/25/2019,Home,1,19,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/27/2019,Home,0,54,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/29/2019,Away,1,12,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
11/30/2019,Away,0,13,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/3/2019,Home,0,14,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/7/2019,Home,1,1,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/10/2019,Home,1,28,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/12/2019,Away,0,7,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/14/2019,Home,0,25,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/16/2019,Away,1,3,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/17/2019,Away,1,2,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/19/2019,Away,0,9,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/21/2019,Away,1,6,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/23/2019,Home,1,53,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/27/2019,Home,0,5,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
12/28/2019,Away,0,5,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/1/2020,Away,0,25,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/4/2020,Away,1,26,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/5/2020,Away,0,24,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/7/2020,Home,0,6,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/9/2020,Away,1,16,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/12/2020,Away,1,52,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/14/2020,Away,0,22,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/16/2020,Home,0,24,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/18/2020,Home,1,7,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/27/2020,Home,0,10,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/29/2020,Away,1,15,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
1/30/2020,Away,1,1,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/1/2020,Home,0,54,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/4/2020,Away,1,52,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/6/2020,Away,1,20,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/8/2020,Away,0,22,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/10/2020,Away,0,23,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/13/2020,Home,1,2,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/15/2020,Away,1,19,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/16/2020,Home,1,19,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/18/2020,Home,0,12,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/21/2020,Away,0,16,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/22/2020,Home,1,29,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/25/2020,Home,1,9,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/27/2020,Home,1,20,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
2/29/2020,Home,0,21,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
3/2/2020,Home,0,22,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
3/3/2020,Away,0,30,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
3/5/2020,Home,1,25,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
3/7/2020,Away,1,25,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
3/10/2020,Away,1,8,56.5,9.3,31.2609,33.1449,52.3,3.101,3.072,0.901
10/2/2019,Home,0,15,66.2,10.2,29.5775,30.6901,51.6,2.676,3.141,0.91
10/5/2019,Home,1,25,66.2,10.2,29.5775,30.6901,51.6,2.676,3.141,0.91
10/7/2019,Away,1,10,66.2,10.2,29.5775,30.6901,51.6,2.676,3.141,0.91
